year;month;date;service;depart_st;arrival_st;avg_duration;exp_monthly_trains;cancelled_nb;delay>15;delay>30;delay>60;delay_external;delay_infrastructure;delay_traffic_management;delay_rolling_stock;delay_station_management;delay_passenger_related
2022;Apr;2022-04-01;National;ST MALO;PARIS MONTPARNASSE;159;90;0;3;0;0;10.0;40.0;20.0;20.0;0.0;10.0
2022;Apr;2022-04-01;National;STRASBOURG;NANTES;317;55;0;3;2;1;66.67;0.0;33.33;0.0;0.0;0.0
2022;May;2022-05-01;International;GENEVE;PARIS LYON;222;225;0;16;5;3;12.5;25.0;12.5;12.5;31.25;6.25
2022;May;2022-05-01;International;PARIS EST;STUTTGART;189;127;4;29;7;2;10.71;14.29;42.86;17.86;7.14;7.14
2022;May;2022-05-01;International;PARIS LYON;ITALIE;426;92;0;30;16;4;10.34;13.79;17.24;51.72;6.9;0.0
2022;May;2022-05-01;National;AIX EN PROVENCE TGV;PARIS LYON;184;489;1;45;19;6;16.67;27.08;14.58;18.75;4.17;18.75
2022;May;2022-05-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;95;554;1;49;23;12;13.7;32.88;17.81;10.96;6.85;17.81
2022;May;2022-05-01;National;ARRAS;PARIS NORD;50;507;1;21;15;5;29.82;14.04;40.35;1.75;8.77;5.26
2022;May;2022-05-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;147;1001;0;92;36;11;9.22;39.01;24.11;8.51;5.67;13.48
2022;May;2022-05-01;National;LE MANS;PARIS MONTPARNASSE;59;473;1;35;20;7;18.75;28.12;15.62;20.31;3.12;14.06
2022;May;2022-05-01;National;LYON PART DIEU;MARNE LA VALLEE;109;383;1;63;26;4;13.79;6.9;31.03;20.69;12.64;14.94
2022;May;2022-05-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;104;492;1;80;38;12;25.96;17.31;15.38;13.46;6.73;21.15
2022;May;2022-05-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;104;541;1;45;23;9;19.05;14.29;15.87;17.46;26.98;6.35
2022;May;2022-05-01;National;METZ;PARIS EST;87;291;0;25;17;10;16.67;11.9;42.86;7.14;7.14;14.29
2022;May;2022-05-01;National;MONTPELLIER;LYON PART DIEU;114;249;1;31;17;8;37.5;12.5;9.38;18.75;15.62;6.25
2022;May;2022-05-01;National;NICE VILLE;PARIS LYON;351;264;0;38;19;10;18.42;31.58;26.32;7.89;2.63;13.16
2022;May;2022-05-01;National;PARIS EST;METZ;85;277;0;25;15;8;17.14;14.29;8.57;25.71;20.0;14.29
2022;May;2022-05-01;National;PARIS LYON;BELLEGARDE (AIN);181;232;0;34;19;2;8.11;29.73;13.51;29.73;16.22;2.7
2022;May;2022-05-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;174;217;0;46;25;6;3.17;17.46;25.4;39.68;7.94;6.35
2022;May;2022-05-01;National;PARIS LYON;DIJON VILLE;97;405;0;20;11;0;0.0;23.08;7.69;50.0;15.38;3.85
2022;May;2022-05-01;National;PARIS LYON;MONTPELLIER;210;229;0;33;15;6;18.75;18.75;9.38;28.12;9.38;15.62
2022;May;2022-05-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90;526;0;30;10;3;13.04;21.74;26.09;21.74;8.7;8.7
2022;May;2022-05-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;62;546;0;24;15;2;0.0;20.93;25.58;23.26;9.3;20.93
2022;May;2022-05-01;National;PARIS NORD;DUNKERQUE;130;176;0;10;7;2;53.85;23.08;0.0;15.38;0.0;7.69
2022;May;2022-05-01;National;QUIMPER;PARIS MONTPARNASSE;227;259;0;22;10;3;31.82;36.36;9.09;9.09;0.0;13.64
2022;May;2022-05-01;National;RENNES;LYON PART DIEU;231;82;0;13;8;5;15.38;7.69;0.0;15.38;23.08;38.46
2022;May;2022-05-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;272;193;0;25;12;4;8.0;52.0;16.0;4.0;8.0;12.0
2022;May;2022-05-01;International;BARCELONA;PARIS LYON;399;28;0;11;10;3;54.55;9.09;18.18;18.18;0.0;0.0
2022;May;2022-05-01;International;LAUSANNE;PARIS LYON;224;91;0;6;2;2;0.0;33.33;16.67;33.33;16.67;0.0
2022;May;2022-05-01;International;MADRID;MARSEILLE ST CHARLES;481;27;0;3;1;1;0.0;33.33;66.67;0.0;0.0;0.0
2022;May;2022-05-01;International;PARIS LYON;GENEVE;209;226;0;28;18;3;7.14;25.0;14.29;32.14;17.86;3.57
2022;May;2022-05-01;International;ZURICH;PARIS LYON;245;155;0;11;7;2;9.09;36.36;18.18;36.36;0.0;0.0
2022;May;2022-05-01;National;BELLEGARDE (AIN);PARIS LYON;188;235;0;16;5;3;11.11;33.33;11.11;11.11;27.78;5.56
2022;May;2022-05-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;175;219;0;10;5;0;13.33;40.0;20.0;20.0;0.0;6.67
2022;May;2022-05-01;National;LAVAL;PARIS MONTPARNASSE;83;282;0;26;9;4;39.47;21.05;21.05;5.26;5.26;7.89
2022;May;2022-05-01;National;LYON PART DIEU;PARIS LYON;120;695;0;57;14;2;12.35;13.58;18.52;22.22;8.64;24.69
2022;May;2022-05-01;National;MARNE LA VALLEE;LYON PART DIEU;109;412;0;58;21;9;23.08;9.89;8.79;36.26;9.89;12.09
2022;May;2022-05-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;211;282;1;54;21;10;24.07;11.11;11.11;24.07;9.26;20.37
2022;May;2022-05-01;National;MARSEILLE ST CHARLES;LILLE;284;212;0;50;24;4;26.0;4.0;22.0;20.0;14.0;14.0
2022;May;2022-05-01;National;MONTPELLIER;PARIS LYON;209;248;1;37;23;9;27.03;18.92;21.62;8.11;16.22;8.11
2022;May;2022-05-01;National;MULHOUSE VILLE;PARIS LYON;171;340;0;21;12;4;7.14;32.14;10.71;39.29;7.14;3.57
2022;May;2022-05-01;National;NIMES;PARIS LYON;178;248;1;37;23;9;20.0;22.0;28.0;6.0;14.0;10.0
2022;May;2022-05-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;129;165;0;5;1;1;0.0;33.33;0.0;66.67;0.0;0.0
2022;May;2022-05-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;174;119;1;7;2;0;0.0;18.18;18.18;36.36;18.18;9.09
2022;May;2022-05-01;National;PARIS MONTPARNASSE;ANGOULEME;123;302;0;24;9;3;9.38;12.5;9.38;25.0;15.62;28.12
2022;May;2022-05-01;National;PARIS MONTPARNASSE;BREST;225;270;0;26;12;6;34.62;15.38;15.38;11.54;3.85;19.23
2022;May;2022-05-01;National;PARIS MONTPARNASSE;LAVAL;78;261;0;12;8;3;17.39;30.43;13.04;8.7;0.0;30.43
2022;May;2022-05-01;National;PARIS NORD;ARRAS;48;494;0;17;14;9;20.93;16.28;23.26;25.58;13.95;0.0
2022;May;2022-05-01;National;PARIS NORD;DOUAI;70;140;0;6;4;2;13.33;20.0;26.67;13.33;20.0;6.67
2022;May;2022-05-01;National;POITIERS;PARIS MONTPARNASSE;100;475;0;24;11;2;3.77;33.96;30.19;20.75;5.66;5.66
2022;May;2022-05-01;National;REIMS;PARIS EST;46;238;0;10;7;2;13.64;31.82;22.73;18.18;4.55;9.09
2022;May;2022-05-01;National;VALENCE ALIXAN TGV;PARIS LYON;134;447;2;73;44;11;31.63;18.37;22.45;8.16;10.2;9.18
2022;May;2022-05-01;International;MARSEILLE ST CHARLES;MADRID;463;27;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2022;May;2022-05-01;International;PARIS EST;FRANCFORT;230;172;5;80;39;14;12.31;23.08;53.85;9.23;0.0;1.54
2022;May;2022-05-01;International;PARIS LYON;LAUSANNE;229;91;0;3;1;0;0.0;0.0;33.33;66.67;0.0;0.0
2022;May;2022-05-01;International;PARIS LYON;ZURICH;245;137;1;13;11;1;0.0;33.33;16.67;25.0;25.0;0.0
2022;May;2022-05-01;National;DIJON VILLE;PARIS LYON;99;385;0;23;11;6;6.06;33.33;18.18;36.36;3.03;3.03
2022;May;2022-05-01;National;LILLE;MARSEILLE ST CHARLES;296;217;1;45;18;8;28.89;8.89;11.11;22.22;8.89;20.0
2022;May;2022-05-01;National;LYON PART DIEU;RENNES;233;82;0;11;7;2;27.27;9.09;9.09;36.36;0.0;18.18
2022;May;2022-05-01;National;MARSEILLE ST CHARLES;PARIS LYON;198;529;1;44;19;8;20.45;27.27;9.09;18.18;4.55;20.45
2022;May;2022-05-01;National;NANCY;PARIS EST;95;301;1;27;14;7;7.69;17.95;17.95;23.08;10.26;23.08
2022;May;2022-05-01;National;NANTES;PARIS MONTPARNASSE;132;643;1;61;30;17;19.48;29.87;14.29;10.39;6.49;19.48
2022;May;2022-05-01;National;NANTES;STRASBOURG;320;55;0;4;3;2;0.0;25.0;0.0;25.0;0.0;50.0
2022;May;2022-05-01;National;PARIS EST;NANCY;97;313;0;29;16;6;23.53;14.71;8.82;32.35;8.82;11.76
2022;May;2022-05-01;National;PARIS EST;STRASBOURG;115;562;5;42;26;12;21.43;12.5;12.5;28.57;10.71;14.29
2022;May;2022-05-01;National;PARIS LYON;AIX EN PROVENCE TGV;184;471;5;44;25;9;10.87;28.26;4.35;28.26;23.91;4.35
2022;May;2022-05-01;National;PARIS LYON;MACON LOCHE;97;283;0;26;13;3;0.0;16.22;13.51;48.65;10.81;10.81
2022;May;2022-05-01;National;PARIS LYON;NIMES;179;230;1;31;14;6;15.0;12.5;20.0;27.5;10.0;15.0
2022;May;2022-05-01;National;PARIS LYON;TOULON;239;318;0;46;25;11;4.35;13.04;17.39;45.65;8.7;10.87
2022;May;2022-05-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;145;991;0;60;20;12;9.72;29.17;8.33;15.28;9.72;27.78
2022;May;2022-05-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;177;229;0;7;5;2;11.11;11.11;22.22;22.22;0.0;33.33
2022;May;2022-05-01;National;PARIS MONTPARNASSE;QUIMPER;222;244;2;16;7;3;18.75;6.25;12.5;12.5;6.25;43.75
2022;May;2022-05-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;264;189;1;13;7;3;15.38;7.69;53.85;7.69;0.0;15.38
2022;May;2022-05-01;National;PARIS NORD;LILLE;66;626;1;34;22;10;37.8;17.38;15.95;17.32;7.26;4.29
2022;May;2022-05-01;National;PERPIGNAN;PARIS LYON;310;182;0;44;29;8;43.18;15.91;18.18;13.64;4.55;4.55
2022;May;2022-05-01;National;ST MALO;PARIS MONTPARNASSE;158;93;0;10;4;1;36.36;18.18;18.18;9.09;9.09;9.09
2022;May;2022-05-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;64;558;0;25;14;2;1.33;25.33;34.67;13.33;8.0;17.33
2022;May;2022-05-01;National;STRASBOURG;PARIS EST;115;535;1;89;51;17;15.18;16.96;38.39;10.71;3.57;15.18
2022;May;2022-05-01;National;TOULON;PARIS LYON;239;315;0;44;21;10;18.18;36.36;22.73;9.09;2.27;11.36
2022;May;2022-05-01;National;TOURCOING;BORDEAUX ST JEAN;314;27;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2022;May;2022-05-01;National;TOURS;PARIS MONTPARNASSE;77;186;0;6;3;1;4.0;32.0;32.0;16.0;0.0;16.0
2022;May;2022-05-01;International;FRANCFORT;PARIS EST;234;169;2;60;28;7;8.47;25.42;52.54;6.78;3.39;3.39
2022;May;2022-05-01;International;ITALIE;PARIS LYON;430;93;0;27;8;1;18.52;18.52;40.74;18.52;0.0;3.7
2022;May;2022-05-01;International;PARIS LYON;BARCELONA;404;28;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2022;May;2022-05-01;International;STUTTGART;PARIS EST;194;130;0;30;18;5;20.0;16.67;36.67;13.33;3.33;10.0
2022;May;2022-05-01;National;ANGOULEME;PARIS MONTPARNASSE;128;334;0;25;12;3;8.11;37.84;24.32;13.51;8.11;8.11
2022;May;2022-05-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;133;177;0;7;4;3;10.0;30.0;10.0;50.0;0.0;0.0
2022;May;2022-05-01;National;BORDEAUX ST JEAN;TOURCOING;335;27;0;1;0;0;0.0;0.0;0.0;0.0;0.0;100.0
2022;May;2022-05-01;National;BREST;PARIS MONTPARNASSE;230;270;0;23;8;2;26.09;26.09;13.04;13.04;4.35;17.39
2022;May;2022-05-01;National;DOUAI;PARIS NORD;75;187;1;8;6;1;33.33;9.52;42.86;0.0;14.29;0.0
2022;May;2022-05-01;National;LILLE;PARIS NORD;69;650;1;33;21;12;34.35;7.49;29.69;5.99;13.48;9.0
2022;May;2022-05-01;National;LYON PART DIEU;MONTPELLIER;114;290;1;37;18;12;29.31;12.07;10.34;24.14;10.34;13.79
2022;May;2022-05-01;National;MACON LOCHE;PARIS LYON;98;252;0;64;21;5;17.86;20.24;45.24;15.48;0.0;1.19
2022;May;2022-05-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212;286;1;41;19;1;17.07;9.76;29.27;19.51;17.07;7.32
2022;May;2022-05-01;National;PARIS LYON;ANNECY;222;142;0;31;17;5;3.23;16.13;22.58;41.94;12.9;3.23
2022;May;2022-05-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;83;195;0;6;3;0;0.0;13.64;40.91;22.73;9.09;13.64
2022;May;2022-05-01;National;PARIS LYON;MARSEILLE ST CHARLES;195;601;5;55;38;15;9.09;21.82;0.0;40.0;21.82;7.27
2022;May;2022-05-01;National;PARIS LYON;PERPIGNAN;306;174;2;23;14;5;21.74;17.39;21.74;26.09;4.35;8.7
2022;May;2022-05-01;National;PARIS LYON;VALENCE ALIXAN TGV;133;388;1;54;22;6;3.08;12.31;24.62;47.69;6.15;6.15
2022;May;2022-05-01;National;PARIS MONTPARNASSE;POITIERS;94;578;1;27;17;6;0.0;18.42;18.42;23.68;7.89;31.58
2022;May;2022-05-01;National;PARIS MONTPARNASSE;RENNES;96;806;0;43;18;7;16.95;18.64;18.64;18.64;8.47;18.64
2022;May;2022-05-01;National;PARIS MONTPARNASSE;ST MALO;152;97;0;6;5;1;25.0;25.0;0.0;25.0;0.0;25.0
2022;May;2022-05-01;National;PARIS MONTPARNASSE;TOURS;73;188;1;7;3;0;0.0;20.0;26.67;20.0;6.67;26.67
2022;May;2022-05-01;National;STRASBOURG;NANTES;320;56;0;7;5;2;28.57;42.86;0.0;0.0;0.0;28.57
2022;May;2022-05-01;National;ANNECY;PARIS LYON;223;141;0;36;12;3;19.44;22.22;38.89;16.67;0.0;2.78
2022;May;2022-05-01;National;AVIGNON TGV;PARIS LYON;164;476;1;45;12;3;11.86;23.73;25.42;18.64;5.08;15.25
2022;May;2022-05-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;174;222;0;63;20;3;17.5;21.25;43.75;13.75;0.0;3.75
2022;May;2022-05-01;National;DUNKERQUE;PARIS NORD;131;171;0;9;7;2;50.0;25.0;16.67;0.0;8.33;0.0
2022;May;2022-05-01;National;GRENOBLE;PARIS LYON;179;186;0;11;4;0;15.79;15.79;47.37;15.79;0.0;5.26
2022;May;2022-05-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;82;218;0;17;7;1;4.44;17.78;20.0;15.56;4.44;37.78
2022;May;2022-05-01;National;LILLE;LYON PART DIEU;185;345;0;50;20;8;24.32;8.11;9.46;33.78;12.16;12.16
2022;May;2022-05-01;National;LYON PART DIEU;LILLE;188;334;0;71;34;7;23.75;7.5;23.75;21.25;11.25;12.5
2022;May;2022-05-01;National;MARSEILLE ST CHARLES;TOURCOING;299;31;0;3;2;0;33.33;0.0;0.0;0.0;66.67;0.0
2022;May;2022-05-01;National;PARIS EST;REIMS;45;243;0;17;10;3;17.24;10.34;17.24;17.24;13.79;24.14
2022;May;2022-05-01;National;PARIS LYON;AVIGNON TGV;161;460;5;38;21;9;8.93;25.0;14.29;25.0;19.64;7.14
2022;May;2022-05-01;National;PARIS LYON;GRENOBLE;182;200;0;25;12;2;3.7;22.22;14.81;29.63;18.52;11.11
2022;May;2022-05-01;National;PARIS LYON;LYON PART DIEU;121;687;0;36;14;4;2.04;32.65;10.2;32.65;12.24;10.2
2022;May;2022-05-01;National;PARIS LYON;MULHOUSE VILLE;170;339;0;20;9;0;22.73;27.27;0.0;31.82;18.18;0.0
2022;May;2022-05-01;National;PARIS LYON;NICE VILLE;357;262;4;41;27;17;14.63;12.2;29.27;29.27;7.32;7.32
2022;May;2022-05-01;National;PARIS MONTPARNASSE;LE MANS;55;482;0;20;9;4;12.82;12.82;20.51;20.51;17.95;15.38
2022;May;2022-05-01;National;PARIS MONTPARNASSE;NANTES;129;611;0;40;19;8;20.0;34.0;12.0;14.0;8.0;12.0
2022;May;2022-05-01;National;PARIS MONTPARNASSE;VANNES;152;268;0;25;14;6;20.0;13.33;10.0;13.33;6.67;36.67
2022;May;2022-05-01;National;RENNES;PARIS MONTPARNASSE;99;838;0;71;30;9;27.17;29.35;13.04;14.13;5.43;10.87
2022;May;2022-05-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168;119;0;10;1;0;18.75;18.75;18.75;25.0;6.25;12.5
2022;May;2022-05-01;National;VANNES;PARIS MONTPARNASSE;160;283;0;24;11;3;33.33;33.33;10.0;13.33;0.0;10.0
2022;Jun;2022-06-01;International;PARIS EST;FRANCFORT;232;161;3;73;38;7;7.35;19.12;45.59;14.71;5.88;7.35
2022;Jun;2022-06-01;International;PARIS LYON;GENEVE;195;218;0;53;26;9;15.09;16.98;16.98;22.64;24.53;3.77
2022;Jun;2022-06-01;National;AIX EN PROVENCE TGV;PARIS LYON;184;475;0;87;52;28;27.78;30.0;20.0;6.67;14.44;1.11
2022;Jun;2022-06-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;95;531;1;58;33;13;8.33;32.14;20.24;13.1;11.9;14.29
2022;Jun;2022-06-01;National;ANGOULEME;PARIS MONTPARNASSE;128;332;1;39;13;5;25.42;30.51;11.86;11.86;8.47;11.86
2022;Jun;2022-06-01;National;AVIGNON TGV;PARIS LYON;164;460;0;75;44;27;24.53;28.3;24.53;10.38;9.43;2.83
2022;Jun;2022-06-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;133;172;3;13;7;3;30.77;30.77;7.69;23.08;7.69;0.0
2022;Jun;2022-06-01;National;BREST;PARIS MONTPARNASSE;230;264;0;16;5;0;25.0;31.25;12.5;0.0;12.5;18.75
2022;Jun;2022-06-01;National;LAVAL;PARIS MONTPARNASSE;83;278;1;11;7;3;22.86;31.43;25.71;2.86;2.86;14.29
2022;Jun;2022-06-01;National;LE MANS;PARIS MONTPARNASSE;59;466;2;27;16;4;8.57;37.14;15.71;14.29;10.0;14.29
2022;Jun;2022-06-01;National;LYON PART DIEU;PARIS LYON;120;670;4;105;49;23;11.63;24.81;21.71;20.93;9.3;11.63
2022;Jun;2022-06-01;National;LYON PART DIEU;RENNES;235;74;0;15;6;2;13.33;46.67;6.67;20.0;6.67;6.67
2022;Jun;2022-06-01;National;MARSEILLE ST CHARLES;TOURCOING;306;30;0;11;8;4;45.45;9.09;18.18;0.0;18.18;9.09
2022;Jun;2022-06-01;National;METZ;PARIS EST;87;298;1;23;10;4;11.48;11.48;40.98;18.03;6.56;11.48
2022;Jun;2022-06-01;National;PARIS EST;METZ;85;272;0;21;8;4;13.33;13.33;33.33;26.67;3.33;10.0
2022;Jun;2022-06-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;173;234;0;65;39;9;4.05;10.81;20.27;50.0;13.51;1.35
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;BREST;224;264;1;35;23;13;5.88;50.0;8.82;14.71;5.88;14.71
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;LAVAL;79;252;0;12;5;0;6.25;25.0;28.12;21.88;0.0;18.75
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;ST MALO;152;94;1;4;3;0;16.67;33.33;0.0;33.33;0.0;16.67
2022;Jun;2022-06-01;National;ST MALO;PARIS MONTPARNASSE;158;90;0;3;3;1;11.11;44.44;33.33;0.0;0.0;11.11
2022;Jun;2022-06-01;National;VALENCE ALIXAN TGV;PARIS LYON;134;459;0;113;69;39;35.57;19.46;20.81;10.74;10.07;3.36
2022;Jun;2022-06-01;National;VANNES;PARIS MONTPARNASSE;160;281;2;26;16;5;21.43;42.86;14.29;9.52;4.76;7.14
2022;Jun;2022-06-01;International;FRANCFORT;PARIS EST;238;163;1;57;27;6;7.02;22.81;59.65;8.77;0.0;1.75
2022;Jun;2022-06-01;International;GENEVE;PARIS LYON;197;218;0;47;19;6;17.02;29.79;27.66;12.77;6.38;6.38
2022;Jun;2022-06-01;International;MADRID;MARSEILLE ST CHARLES;481;30;0;6;4;1;33.33;0.0;33.33;0.0;0.0;33.33
2022;Jun;2022-06-01;National;ANNECY;PARIS LYON;222;143;0;44;17;4;25.0;20.45;34.09;11.36;6.82;2.27
2022;Jun;2022-06-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;174;232;0;95;41;12;27.45;16.67;32.35;14.71;3.92;4.9
2022;Jun;2022-06-01;National;DUNKERQUE;PARIS NORD;131;164;1;16;11;5;24.0;28.0;16.0;20.0;8.0;4.0
2022;Jun;2022-06-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;174;214;0;15;3;2;23.81;23.81;14.29;23.81;0.0;14.29
2022;Jun;2022-06-01;National;LILLE;MARSEILLE ST CHARLES;299;195;0;57;33;12;28.07;8.77;21.05;17.54;10.53;14.04
2022;Jun;2022-06-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;104;463;0;103;56;21;24.19;8.06;29.84;19.35;4.84;13.71
2022;Jun;2022-06-01;National;LYON PART DIEU;MONTPELLIER;114;275;0;51;26;13;13.43;16.42;16.42;35.82;0.0;17.91
2022;Jun;2022-06-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;104;500;2;87;40;15;28.85;17.31;22.12;14.42;12.5;4.81
2022;Jun;2022-06-01;National;MONTPELLIER;LYON PART DIEU;113;223;2;29;16;9;14.63;17.07;31.71;12.2;17.07;7.32
2022;Jun;2022-06-01;National;NANTES;PARIS MONTPARNASSE;132;616;1;69;36;14;7.78;31.11;22.22;13.33;13.33;12.22
2022;Jun;2022-06-01;National;PARIS EST;STRASBOURG;115;580;3;49;22;7;9.38;21.88;7.81;29.69;14.06;17.19
2022;Jun;2022-06-01;National;PARIS LYON;BELLEGARDE (AIN);165;217;0;48;24;9;11.94;13.43;20.9;22.39;25.37;5.97
2022;Jun;2022-06-01;National;PARIS LYON;DIJON VILLE;97;392;3;49;26;12;13.11;14.75;19.67;34.43;14.75;3.28
2022;Jun;2022-06-01;National;PARIS LYON;GRENOBLE;184;194;2;43;23;7;15.22;21.74;15.22;30.43;15.22;2.17
2022;Jun;2022-06-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;176;114;95;4;3;2;20.0;40.0;20.0;20.0;0.0;0.0
2022;Jun;2022-06-01;National;REIMS;PARIS EST;46;239;0;5;4;1;18.75;18.75;18.75;12.5;18.75;12.5
2022;Jun;2022-06-01;National;RENNES;PARIS MONTPARNASSE;100;823;2;49;24;7;17.65;37.25;15.69;8.82;6.86;13.73
2022;Jun;2022-06-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;64;540;0;35;12;6;8.14;26.74;23.26;18.6;8.14;15.12
2022;Jun;2022-06-01;International;PARIS LYON;LAUSANNE;231;168;1;32;13;7;15.62;31.25;15.62;18.75;15.62;3.12
2022;Jun;2022-06-01;National;DIJON VILLE;PARIS LYON;99;381;4;34;20;10;25.0;27.5;25.0;15.0;5.0;2.5
2022;Jun;2022-06-01;National;DOUAI;PARIS NORD;75;178;1;18;11;4;11.43;28.57;34.29;14.29;8.57;2.86
2022;Jun;2022-06-01;National;LILLE;LYON PART DIEU;185;315;0;53;23;7;9.75;4.25;21.17;43.83;15.42;5.58
2022;Jun;2022-06-01;National;LYON PART DIEU;LILLE;188;319;2;101;51;19;17.74;17.74;19.35;22.58;4.03;18.55
2022;Jun;2022-06-01;National;MARNE LA VALLEE;LYON PART DIEU;109;390;0;63;28;9;14.13;7.61;22.83;36.96;11.96;6.52
2022;Jun;2022-06-01;National;MARSEILLE ST CHARLES;LILLE;285;206;0;62;31;11;17.74;17.74;16.13;19.35;6.45;22.58
2022;Jun;2022-06-01;National;MONTPELLIER;PARIS LYON;209;262;0;63;35;21;30.16;15.87;26.98;14.29;11.11;1.59
2022;Jun;2022-06-01;National;NANTES;STRASBOURG;319;55;0;3;1;0;33.33;33.33;33.33;0.0;0.0;0.0
2022;Jun;2022-06-01;National;NICE VILLE;PARIS LYON;352;254;0;54;34;16;29.63;25.93;25.93;1.85;12.96;3.7
2022;Jun;2022-06-01;National;NIMES;PARIS LYON;178;262;0;63;35;21;29.11;16.46;27.85;11.39;10.13;5.06
2022;Jun;2022-06-01;National;PARIS EST;REIMS;45;238;0;17;6;0;14.71;5.88;23.53;26.47;17.65;11.76
2022;Jun;2022-06-01;National;PARIS LYON;AIX EN PROVENCE TGV;184;457;0;76;53;31;20.51;19.23;14.1;25.64;19.23;1.28
2022;Jun;2022-06-01;National;PARIS LYON;MACON LOCHE;97;283;0;49;27;8;10.71;3.57;12.5;62.5;10.71;0.0
2022;Jun;2022-06-01;National;PARIS LYON;TOULON;239;308;0;66;32;18;16.67;9.09;18.18;42.42;10.61;3.03
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;ANGOULEME;123;292;1;32;13;2;7.84;21.57;17.65;19.61;23.53;9.8
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;144;976;2;98;45;11;14.4;35.2;10.4;13.6;16.8;9.6
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;NANTES;129;584;0;65;30;17;12.2;23.17;19.51;20.73;9.76;14.63
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;POITIERS;94;561;0;30;20;4;3.64;27.27;16.36;27.27;16.36;9.09
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;RENNES;96;801;0;47;17;2;14.29;27.14;11.43;20.0;12.86;14.29
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;261;179;0;36;24;8;33.33;38.89;0.0;5.56;11.11;11.11
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;VANNES;152;267;0;44;17;6;10.34;25.86;12.07;20.69;8.62;22.41
2022;Jun;2022-06-01;National;PARIS NORD;DUNKERQUE;130;171;0;12;7;3;6.25;37.5;18.75;12.5;18.75;6.25
2022;Jun;2022-06-01;National;PARIS NORD;LILLE;66;610;6;55;36;14;18.29;19.49;23.63;22.37;4.31;11.9
2022;Jun;2022-06-01;National;PERPIGNAN;PARIS LYON;310;210;0;65;40;21;43.08;13.85;26.15;13.85;3.08;0.0
2022;Jun;2022-06-01;National;QUIMPER;PARIS MONTPARNASSE;227;260;1;25;15;5;28.0;48.0;8.0;4.0;8.0;4.0
2022;Jun;2022-06-01;National;RENNES;LYON PART DIEU;232;79;0;9;7;2;33.33;11.11;44.44;0.0;11.11;0.0
2022;Jun;2022-06-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;171;114;1;20;7;3;12.5;29.17;16.67;25.0;12.5;4.17
2022;Jun;2022-06-01;National;TOURCOING;BORDEAUX ST JEAN;315;27;0;2;1;1;0.0;0.0;50.0;50.0;0.0;0.0
2022;Jun;2022-06-01;International;LAUSANNE;PARIS LYON;230;151;0;22;11;4;22.73;22.73;40.91;4.55;9.09;0.0
